racer_id,year,period,race_count,first_count,second_count,finalist_count,championship_count,win_rate,place_rate,avg_start_time,course_1_entry_count,course_1_place_rate,course_1_avg_start_time,course_1_avg_start_order,course_1_1st_count,course_1_2nd_count,course_1_3rd_count,course_1_4th_count,course_1_5th_count,course_1_6th_count,course_1_F_count,course_1_L0_count,course_1_L1_count,course_1_K0_count,course_1_K1_count,course_1_S0_count,course_1_S1_count,course_1_S2_count,course_2_entry_count,course_2_place_rate,course_2_avg_start_time,course_2_avg_start_order,course_2_1st_count,course_2_2nd_count,course_2_3rd_count,course_2_4th_count,course_2_5th_count,course_2_6th_count,course_2_F_count,course_2_L0_count,course_2_L1_count,course_2_K0_count,course_2_K1_count,course_2_S0_count,course_2_S1_count,course_2_S2_count,course_3_entry_count,course_3_place_rate,course_3_avg_start_time,course_3_avg_start_order,course_3_1st_count,course_3_2nd_count,course_3_3rd_count,course_3_4th_count,course_3_5th_count,course_3_6th_count,course_3_F_count,course_3_L0_count,course_3_L1_count,course_3_K0_count,course_3_K1_count,course_3_S0_count,course_3_S1_count,course_3_S2_count,course_4_entry_count,course_4_place_rate,course_4_avg_start_time,course_4_avg_start_order,course_4_1st_count,course_4_2nd_count,course_4_3rd_count,course_4_4th_count,course_4_5th_count,course_4_6th_count,course_4_F_count,course_4_L0_count,course_4_L1_count,course_4_K0_count,course_4_K1_count,course_4_S0_count,course_4_S1_count,course_4_S2_count,course_5_entry_count,course_5_place_rate,course_5_avg_start_time,course_5_avg_start_order,course_5_1st_count,course_5_2nd_count,course_5_3rd_count,course_5_4th_count,course_5_5th_count,course_5_6th_count,course_5_F_count,course_5_L0_count,course_5_L1_count,course_5_K0_count,course_5_K1_count,course_5_S0_count,course_5_S1_count,course_5_S2_count,course_6_entry_count,course_6_place_rate,course_6_avg_start_time,course_6_avg_start_order,course_6_1st_count,course_6_2nd_count,course_6_3rd_count,course_6_4th_count,course_6_5th_count,course_6_6th_count,course_6_F_count,course_6_L0_count,course_6_L1_count,course_6_K0_count,course_6_K1_count,course_6_S0_count,course_6_S1_count,course_6_S2_count,no_course_L0_count,no_course_L1_count,no_course_K0_count,no_course_K1_count
3553,2025,1,90,5,10,0,0,4.19,16.6,0.18,14,50.0,0.16,3.5,3,4,3,0,2,2,0,0,0,0,0,0,0,0,14,14.2,0.22,4.7,0,2,1,5,3,3,0,0,0,0,0,0,0,0,19,10.5,0.18,3.3,0,2,6,6,4,1,0,0,0,0,0,0,0,0,15,20.0,0.16,3.4,1,2,4,5,2,0,0,0,0,0,0,0,1,0,18,5.5,0.19,3.9,1,0,2,5,6,4,0,0,0,0,0,0,0,0,10,0.0,0.19,4.4,0,0,1,1,5,3,0,0,0,0,0,1,0,0,0,0,0,0
3554,2025,1,156,46,29,5,2,6.5,48.0,0.18,34,73.5,0.16,3.6,21,4,5,1,2,1,0,0,0,0,0,0,0,0,44,50.0,0.18,4.0,10,12,11,4,2,5,0,0,0,0,0,0,0,0,38,42.1,0.19,4.0,9,7,5,8,3,5,0,0,0,0,0,0,0,1,31,35.4,0.2,4.3,6,5,2,10,4,4,0,0,0,0,0,0,0,0,7,14.2,0.23,5.3,0,1,0,2,1,3,0,0,0,0,0,0,0,0,2,0.0,0.18,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3556,2025,1,129,30,28,3,0,6.56,44.9,0.15,29,86.2,0.14,3.3,18,7,2,0,0,2,0,0,0,0,0,0,0,0,26,30.7,0.15,3.5,1,7,6,6,5,0,1,0,0,0,0,0,0,0,17,64.7,0.14,3.2,6,5,2,2,2,0,0,0,0,0,0,0,0,0,20,35.0,0.16,3.2,2,5,5,6,2,0,0,0,0,0,0,0,0,0,18,22.2,0.16,3.3,1,3,4,5,3,2,0,0,0,0,0,0,0,0,19,15.7,0.17,3.6,2,1,6,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
3557,2025,1,163,49,37,7,0,6.94,52.7,0.14,39,87.1,0.13,3.0,28,6,3,1,0,1,0,0,0,0,0,0,0,0,25,60.0,0.14,3.1,3,12,5,2,1,2,0,0,0,0,0,0,0,0,28,46.4,0.15,3.2,5,8,6,3,3,3,0,0,0,0,0,0,0,0,27,40.7,0.15,4.0,6,5,4,6,3,3,0,0,0,0,0,0,0,0,29,37.9,0.14,2.3,6,5,5,6,4,3,0,0,0,0,0,0,0,0,15,13.3,0.16,4.0,1,1,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0
3558,2025,1,99,12,17,2,0,5.27,29.2,0.16,16,75.0,0.17,2.6,7,5,2,1,1,0,0,0,0,0,0,0,0,0,19,26.3,0.15,2.9,1,4,7,4,1,2,0,0,0,0,0,0,0,0,23,26.0,0.17,3.0,3,3,6,6,2,2,0,0,0,0,0,0,1,0,14,21.4,0.19,3.6,0,3,4,1,3,3,0,0,0,0,0,0,0,0,16,12.5,0.15,3.4,1,1,5,3,2,4,0,0,0,0,0,0,0,0,11,9.0,0.15,3.0,0,1,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0
3562,2025,1,133,29,36,3,0,6.27,48.8,0.16,30,76.6,0.19,3.8,14,9,4,2,0,0,1,0,0,0,0,0,0,0,26,61.5,0.17,3.5,8,8,4,4,1,1,0,0,0,0,0,0,0,0,18,22.2,0.19,4.1,1,3,6,4,3,1,0,0,0,0,0,0,0,0,24,54.1,0.12,3.0,4,9,4,3,2,2,0,0,0,0,0,0,0,0,15,40.0,0.13,2.7,1,5,2,2,5,0,0,0,0,0,0,0,0,0,20,15.0,0.19,4.0,1,2,2,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0
3563,2025,1,138,31,22,1,0,5.54,38.4,0.15,29,79.3,0.16,3.1,18,5,1,3,1,1,0,0,0,0,0,0,0,0,23,43.4,0.15,3.1,2,8,6,1,2,4,0,0,0,0,0,0,0,0,36,33.3,0.15,3.1,6,6,7,5,6,6,0,0,0,0,0,0,0,0,24,20.8,0.16,3.3,3,2,4,8,4,3,0,0,0,0,0,0,0,0,15,20.0,0.14,2.8,2,1,5,0,5,2,0,0,0,0,0,0,0,0,11,0.0,0.16,3.3,0,0,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0
3564,2025,1,114,15,13,0,0,4.28,24.5,0.15,15,53.3,0.15,2.7,8,0,3,1,1,2,0,0,0,0,0,0,0,0,18,11.1,0.16,3.8,0,2,2,5,7,2,0,0,0,0,0,0,0,0,22,31.8,0.14,3.2,2,5,1,4,4,6,0,0,0,0,0,0,0,0,24,37.5,0.14,3.0,4,5,3,4,5,3,0,0,0,0,0,0,0,0,21,4.7,0.16,3.7,0,1,1,2,8,9,0,0,0,0,0,0,0,0,14,7.1,0.13,3.1,1,0,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0
3565,2025,1,70,4,5,0,0,3.71,12.8,0.16,9,33.3,0.13,3.1,2,1,1,2,1,1,1,0,0,0,0,0,0,0,14,14.2,0.14,2.6,0,2,2,4,5,1,0,0,0,0,0,0,0,0,13,0.0,0.12,2.5,0,0,0,5,5,3,0,0,0,0,0,0,0,0,9,22.2,0.2,3.2,1,1,1,4,2,0,0,0,0,0,0,0,0,0,14,14.2,0.2,3.7,1,1,4,3,3,1,0,0,0,0,0,0,1,0,11,0.0,0.19,4.6,0,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0
3566,2025,1,115,12,17,1,0,4.7,25.2,0.19,15,60.0,0.17,2.7,6,3,2,1,1,2,0,0,0,0,0,0,0,0,20,25.0,0.18,4.5,1,4,3,7,3,2,0,0,0,0,0,0,0,0,22,36.3,0.19,4.0,4,4,6,4,0,4,0,0,0,0,0,0,0,0,30,20.0,0.2,4.3,1,5,4,6,10,4,0,0,0,0,0,0,0,0,16,6.2,0.2,4.4,0,1,2,4,3,6,0,0,0,0,0,0,0,0,12,0.0,0.2,5.3,0,0,3,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
3567,2025,1,69,8,4,0,0,3.94,17.3,0.13,9,77.7,0.13,3.0,6,1,0,0,1,1,0,0,0,0,0,0,0,0,10,20.0,0.17,3.1,1,1,2,2,0,4,0,0,0,0,0,0,0,0,15,13.3,0.11,2.1,1,1,3,7,3,0,0,0,0,0,0,0,0,0,11,0.0,0.09,1.5,0,0,1,3,3,4,0,0,0,0,0,0,0,0,8,0.0,0.14,2.3,0,0,1,1,6,0,0,0,0,0,0,0,0,0,16,6.2,0.17,3.5,0,1,2,0,7,5,1,0,0,0,0,0,0,0,0,0,0,0
3568,2025,1,117,19,12,1,0,4.83,26.5,0.17,20,65.0,0.15,3.4,10,3,1,2,1,3,0,0,0,0,0,0,0,0,28,32.1,0.16,3.6,4,5,5,4,2,8,0,0,0,0,0,0,0,0,19,15.7,0.2,3.9,2,1,5,5,4,2,0,0,0,0,0,0,0,0,24,0.0,0.16,3.5,0,0,8,3,3,10,0,0,0,0,0,0,0,0,21,23.8,0.19,4.0,3,2,4,3,7,2,0,0,0,0,0,0,0,0,5,20.0,0.19,3.8,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3569,2025,1,119,13,17,0,0,4.41,25.2,0.18,20,70.0,0.17,3.2,9,5,1,2,0,3,0,0,0,0,0,0,0,0,18,27.7,0.17,4.2,1,4,5,2,6,0,0,0,0,0,0,0,0,0,19,15.7,0.17,3.5,1,2,1,2,8,5,0,0,0,0,0,0,0,0,21,19.0,0.18,3.5,1,3,2,9,5,1,0,0,0,0,0,0,0,0,20,10.0,0.19,4.2,1,1,1,6,7,4,0,0,0,0,0,0,0,0,21,9.5,0.23,5.2,0,2,4,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0
3572,2025,1,81,10,16,0,0,5.25,32.1,0.2,13,84.6,0.17,3.8,7,4,1,0,1,0,0,0,0,0,0,0,0,0,12,50.0,0.17,4.0,2,4,3,0,1,2,0,0,0,0,0,0,0,0,17,41.1,0.21,3.6,1,6,5,2,2,1,0,0,0,0,0,1,0,0,16,6.2,0.18,3.6,0,1,5,4,5,1,0,0,0,0,0,0,0,0,15,6.6,0.21,4.5,0,1,5,2,6,1,0,0,0,0,0,0,0,0,8,0.0,0.24,5.4,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3574,2025,1,104,17,19,1,0,5.31,34.6,0.17,20,70.0,0.18,4.0,10,4,1,3,1,1,0,0,0,0,0,0,0,0,40,30.0,0.17,3.8,4,8,8,6,7,7,0,0,0,0,0,0,0,0,32,31.2,0.15,3.6,3,7,5,6,5,5,1,0,0,0,0,0,0,0,10,0.0,0.19,3.7,0,0,3,2,4,1,0,0,0,0,0,0,0,0,2,0.0,0.38,6.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3576,2025,1,144,39,26,4,0,6.38,45.1,0.16,32,84.3,0.14,2.5,22,5,3,1,1,0,0,0,0,0,0,0,0,0,21,47.6,0.14,3.3,4,6,4,4,3,0,0,0,0,0,0,0,0,0,29,34.4,0.18,3.9,5,5,5,9,5,0,0,0,0,0,0,0,0,0,28,35.7,0.18,3.7,4,6,5,9,2,1,1,0,0,0,0,0,0,0,20,30.0,0.15,3.6,3,3,6,3,3,2,0,0,0,0,0,0,0,0,14,14.2,0.22,4.7,1,1,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0
3577,2025,1,111,15,15,1,0,4.56,27.0,0.15,15,53.3,0.16,3.7,5,3,2,1,2,2,0,0,0,0,0,0,0,0,23,39.1,0.15,3.1,4,5,2,3,5,4,0,0,0,0,0,0,0,0,18,22.2,0.14,2.5,1,3,4,2,5,3,0,0,0,0,0,0,0,0,19,21.0,0.15,2.9,1,3,3,2,6,4,0,0,0,0,0,0,0,0,16,12.5,0.14,2.5,1,1,4,4,3,2,1,0,0,0,0,0,0,0,20,15.0,0.17,4.2,3,0,2,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0
3578,2025,1,98,5,13,0,0,3.88,18.3,0.19,16,18.7,0.2,4.1,3,0,4,2,4,3,0,0,0,0,0,0,0,0,16,31.2,0.19,3.8,0,5,1,3,1,6,0,0,0,0,0,0,0,0,16,18.7,0.21,4.4,0,3,4,3,2,4,0,0,0,0,0,1,0,0,19,21.0,0.18,3.7,2,2,3,3,4,5,0,0,0,0,0,0,0,0,16,18.7,0.17,4.1,0,3,1,2,5,5,0,0,0,0,0,0,0,0,15,0.0,0.16,3.1,0,0,2,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
3579,2025,1,88,7,17,0,0,4.77,27.2,0.17,13,76.9,0.12,2.1,5,5,0,2,1,0,0,0,0,0,0,0,0,0,16,18.7,0.16,3.5,1,2,5,3,4,1,0,0,0,0,0,0,0,0,17,17.6,0.19,3.8,0,3,4,5,2,3,0,0,0,0,0,0,0,0,14,21.4,0.19,4.4,0,3,4,2,3,2,0,0,0,0,0,0,0,0,16,18.7,0.15,3.1,1,2,1,4,6,1,0,0,0,0,0,0,1,0,12,16.6,0.21,4.0,0,2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0
3580,2025,1,92,7,14,1,0,4.73,22.8,0.18,13,61.5,0.2,3.9,4,4,3,2,0,0,0,0,0,0,0,0,0,0,16,31.2,0.16,3.9,2,3,5,2,3,1,0,0,0,0,0,0,0,0,15,26.6,0.16,2.4,0,4,3,5,2,1,0,0,0,0,0,0,0,0,21,9.5,0.18,3.4,1,1,4,8,7,0,0,0,0,0,0,0,0,0,14,7.1,0.18,3.0,0,1,2,5,5,0,1,0,0,0,0,0,0,0,13,7.6,0.22,4.6,0,1,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0
3581,2025,1,127,13,18,0,0,4.99,24.4,0.18,19,36.8,0.14,2.4,6,1,7,3,2,0,0,0,0,0,0,0,0,0,20,40.0,0.17,4.3,1,7,3,4,5,0,0,0,0,0,0,0,0,0,23,30.4,0.2,3.9,5,2,7,2,5,2,0,0,0,0,0,0,0,0,25,24.0,0.2,3.8,0,6,7,4,6,2,0,0,0,0,0,0,0,0,21,9.5,0.15,2.9,0,2,3,8,7,1,0,0,0,0,0,0,0,0,19,5.2,0.19,3.6,1,0,4,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
3582,2025,1,150,43,43,7,0,6.89,57.3,0.17,34,70.5,0.15,3.4,21,3,6,0,4,0,0,0,0,0,0,1,0,0,53,54.7,0.17,3.7,10,19,11,3,4,6,0,0,0,0,0,0,0,0,48,54.1,0.16,3.3,10,16,8,5,5,4,0,0,0,0,0,0,0,0,15,46.6,0.2,4.1,2,5,2,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,2025,1,50,4,3,0,0,3.76,14.0,0.16,7,28.5,0.13,3.0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,8,12.5,0.18,3.8,1,0,0,4,1,2,0,0,0,0,0,0,0,0,9,11.1,0.15,3.4,0,1,2,3,1,2,0,0,0,0,0,0,0,0,8,25.0,0.16,3.5,1,1,0,2,2,2,0,0,0,0,0,0,0,0,9,11.1,0.16,3.3,1,0,0,2,3,3,0,0,0,0,0,0,0,0,9,0.0,0.18,3.8,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
3584,2025,1,122,9,27,1,0,4.75,29.5,0.18,14,57.1,0.15,3.4,4,4,0,3,2,1,0,0,0,0,0,0,0,0,26,42.3,0.19,4.0,2,9,2,7,1,5,0,0,0,0,0,0,0,0,23,47.8,0.17,3.7,2,9,3,5,3,1,0,0,0,0,0,0,0,0,16,6.2,0.17,3.6,0,1,5,1,5,4,0,0,0,0,0,0,0,0,21,23.8,0.16,3.5,1,4,5,6,2,3,0,0,0,0,0,0,0,0,22,0.0,0.21,5.0,0,0,0,7,11,4,0,0,0,0,0,1,0,0,0,0,1,0
3587,2025,1,38,0,5,0,0,3.32,13.1,0.17,7,0.0,0.13,2.2,0,0,2,0,0,2,2,0,0,0,0,0,1,0,4,75.0,0.13,2.8,0,3,0,1,0,0,0,0,0,0,0,0,0,0,5,0.0,0.3,4.4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,6,16.6,0.16,2.7,0,1,4,1,0,0,0,0,0,0,0,0,0,0,6,16.6,0.15,2.2,0,1,1,0,3,1,0,0,0,0,0,0,0,0,10,0.0,0.17,4.3,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3589,2025,1,128,15,24,1,0,4.71,30.4,0.16,21,71.4,0.17,3.9,7,8,1,1,2,2,0,0,0,0,0,0,0,0,27,40.7,0.17,4.0,5,6,2,4,6,4,0,0,0,0,0,0,0,0,17,23.5,0.18,3.6,1,3,5,3,1,4,0,0,0,0,0,0,0,0,19,10.5,0.14,2.4,0,2,3,5,3,6,0,0,0,0,0,0,0,0,21,28.5,0.11,2.3,2,4,4,3,5,3,0,0,0,0,0,0,0,0,23,4.3,0.19,4.1,0,1,1,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0
3590,2025,1,78,15,15,1,0,7.0,38.4,0.13,17,76.4,0.1,2.5,10,3,2,2,0,0,0,0,0,0,0,0,0,0,9,33.3,0.14,3.9,3,0,3,1,1,1,0,0,0,0,0,0,0,0,20,35.0,0.14,3.3,1,6,4,4,3,2,0,0,0,0,0,0,0,0,9,44.4,0.13,2.4,0,4,3,1,0,1,0,0,0,0,0,0,0,0,10,10.0,0.11,2.9,0,1,3,4,0,2,0,0,0,0,0,0,0,0,13,15.3,0.17,3.8,1,1,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3591,2025,1,49,4,1,0,0,3.67,10.2,0.18,6,83.3,0.17,3.0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0.0,0.19,3.7,0,0,4,2,3,1,0,0,0,0,0,0,0,0,10,0.0,0.15,3.1,0,0,1,3,4,2,0,0,0,0,0,0,0,0,8,0.0,0.18,4.5,0,0,2,2,2,2,0,0,0,0,0,0,0,0,9,0.0,0.18,3.9,0,0,0,4,3,1,1,0,0,0,0,0,0,0,6,0.0,0.21,4.8,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
3593,2025,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,2025,1,119,15,11,0,0,4.65,21.8,0.17,15,60.0,0.18,3.3,6,3,2,2,1,1,0,0,0,0,0,0,0,0,23,21.7,0.15,3.6,3,2,5,6,4,2,0,0,0,0,0,0,1,0,23,21.7,0.18,3.3,3,2,7,7,3,1,0,0,0,0,0,0,0,0,17,17.6,0.15,2.7,2,1,3,1,7,3,0,0,0,0,0,0,0,0,21,9.5,0.18,3.2,0,2,7,3,3,6,0,0,0,0,0,0,0,0,20,10.0,0.16,3.8,1,1,1,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
3600,2025,1,101,7,12,0,0,3.85,18.8,0.2,15,53.3,0.18,3.5,4,4,1,2,3,1,0,0,0,0,0,0,0,0,20,25.0,0.18,4.1,2,3,2,5,2,6,0,0,0,0,0,0,0,0,20,15.0,0.17,3.3,1,2,5,3,4,5,0,0,0,0,0,0,0,0,14,7.1,0.19,5.3,0,1,1,3,5,4,0,0,0,0,0,0,0,0,21,9.5,0.22,4.8,0,2,4,3,2,10,0,0,0,0,0,0,0,0,11,0.0,0.27,5.1,0,0,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0
3602,2025,1,115,10,20,1,0,4.83,26.0,0.16,17,41.1,0.19,3.7,3,4,2,3,3,2,0,0,0,0,0,0,0,0,21,33.3,0.14,2.9,3,4,3,7,0,4,0,0,0,0,0,0,0,0,20,40.0,0.14,2.7,2,6,4,6,0,2,0,0,0,0,0,0,0,0,19,10.5,0.16,3.2,1,1,2,10,3,2,0,0,0,0,0,0,0,0,22,18.1,0.16,2.8,1,3,5,6,1,6,0,0,0,0,0,0,0,0,16,12.5,0.18,3.9,0,2,3,2,5,4,0,0,0,0,0,0,0,0,0,0,1,0
3604,2025,1,90,5,10,0,0,4.1,16.6,0.2,12,66.6,0.17,3.4,5,3,1,1,1,1,0,0,0,0,0,0,0,0,19,21.0,0.18,4.1,0,4,4,7,3,1,0,0,0,0,0,0,0,0,20,5.0,0.22,3.9,0,1,7,2,7,3,0,0,0,0,0,0,0,0,10,20.0,0.2,3.4,0,2,2,2,1,3,0,0,0,0,0,0,0,0,19,0.0,0.21,4.3,0,0,1,7,6,5,0,0,0,0,0,0,0,0,10,0.0,0.22,4.7,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0
3605,2025,1,92,6,12,0,0,3.97,19.5,0.18,14,50.0,0.12,3.7,5,2,3,2,1,1,0,0,0,0,0,0,0,0,16,12.5,0.16,3.6,1,1,3,4,4,3,0,0,0,0,0,0,0,0,16,18.7,0.23,4.1,0,3,1,1,6,5,0,0,0,0,0,0,0,0,16,0.0,0.18,3.9,0,0,2,3,10,1,0,0,0,0,0,0,0,0,16,37.5,0.19,3.4,0,6,3,4,3,0,0,0,0,0,0,0,0,0,14,0.0,0.19,4.4,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0
3606,2025,1,135,24,25,3,0,5.77,36.3,0.15,32,75.0,0.17,3.2,16,8,4,2,0,2,0,0,0,0,0,0,0,0,18,44.4,0.13,2.7,2,6,6,2,1,1,0,0,0,0,0,0,0,0,24,25.0,0.15,2.8,2,4,9,5,3,1,0,0,0,0,0,0,0,0,23,26.0,0.15,2.7,1,5,5,4,2,6,0,0,0,0,0,0,0,0,26,15.3,0.13,2.8,3,1,6,5,7,4,0,0,0,0,0,0,0,0,12,8.3,0.18,3.2,0,1,5,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
3607,2025,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,2025,1,119,25,26,2,1,6.02,42.8,0.16,24,66.6,0.17,3.5,12,4,5,1,1,1,0,0,0,0,0,0,0,0,18,55.5,0.14,2.7,3,7,2,4,1,0,1,0,0,0,0,0,0,0,25,60.0,0.14,2.6,7,8,3,3,3,0,0,0,0,0,0,0,1,0,18,27.7,0.17,2.9,2,3,4,3,5,1,0,0,0,0,0,0,0,0,18,11.1,0.17,3.1,0,2,4,3,6,3,0,0,0,0,0,0,0,0,16,18.7,0.18,4.0,1,2,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0
3612,2025,1,135,25,30,0,0,5.67,40.7,0.14,29,79.3,0.15,2.6,17,6,0,2,1,3,0,0,0,0,0,0,0,0,24,41.6,0.16,2.9,1,9,8,3,1,1,1,0,0,0,0,0,0,0,27,44.4,0.14,2.7,4,8,6,3,3,3,0,0,0,0,0,0,0,0,31,32.2,0.14,2.5,3,7,4,7,9,0,0,0,0,0,0,0,1,0,12,0.0,0.11,2.9,0,0,4,2,3,3,0,0,0,0,0,0,0,0,12,0.0,0.14,2.7,0,0,1,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0
3613,2025,1,129,38,20,4,1,6.15,44.9,0.14,25,84.0,0.15,3.5,17,4,1,1,0,2,0,0,0,0,0,0,0,0,20,60.0,0.14,3.6,7,5,5,1,2,0,0,0,0,0,0,0,0,0,26,65.3,0.13,2.7,11,6,2,1,0,5,0,0,0,0,0,0,1,0,23,30.4,0.13,3.0,3,4,5,6,4,1,0,0,0,0,0,0,0,0,16,6.2,0.14,2.8,0,1,4,3,5,3,0,0,0,0,0,0,0,0,19,0.0,0.15,3.2,0,0,4,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0
3614,2025,1,127,3,13,0,0,3.48,12.6,0.17,13,23.0,0.18,3.4,1,2,3,3,1,3,0,0,0,0,0,0,0,0,26,15.3,0.16,4.0,0,4,6,3,8,5,0,0,0,0,0,0,0,0,26,26.9,0.16,3.7,2,5,4,5,6,4,0,0,0,0,0,0,0,0,21,0.0,0.17,3.4,0,0,1,7,6,7,0,0,0,0,0,0,0,0,26,7.6,0.17,3.6,0,2,0,7,9,8,0,0,0,0,0,0,0,0,15,0.0,0.18,4.6,0,0,1,5,2,7,0,0,0,0,0,1,0,0,0,0,0,0
3615,2025,1,137,18,21,0,0,4.41,28.4,0.16,17,88.2,0.17,2.2,10,5,0,1,0,1,0,0,0,0,0,0,0,0,29,13.7,0.15,3.3,1,3,4,3,14,4,0,0,0,0,0,0,0,0,24,20.8,0.16,2.5,1,4,6,4,4,5,0,0,0,0,0,0,0,0,23,39.1,0.15,3.1,4,5,1,5,3,5,0,0,0,0,0,0,0,0,27,22.2,0.16,3.5,2,4,3,4,8,6,0,0,0,0,0,0,0,0,17,0.0,0.17,4.8,0,0,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0
3616,2025,1,131,22,37,4,0,5.87,45.0,0.15,23,78.2,0.13,2.8,13,5,1,1,1,1,1,0,0,0,0,0,0,0,19,52.6,0.19,3.6,5,5,3,2,2,2,0,0,0,0,0,0,0,0,25,56.0,0.14,3.0,1,13,4,2,3,2,0,0,0,0,0,0,0,0,21,23.8,0.12,2.4,1,4,8,4,3,1,0,0,0,0,0,0,0,0,22,40.9,0.17,3.3,2,7,5,5,1,2,0,0,0,0,0,1,0,0,21,14.2,0.17,3.5,0,3,2,1,7,8,0,0,0,0,0,0,0,0,0,0,1,0
3617,2025,1,114,13,15,0,0,4.18,24.5,0.19,15,73.3,0.18,3.4,8,3,1,0,1,2,0,0,0,0,0,0,0,0,21,23.8,0.18,4.2,2,3,3,6,4,3,0,0,0,0,0,0,0,0,19,31.5,0.18,4.0,2,4,2,2,4,5,0,0,0,0,0,0,0,0,19,5.2,0.18,3.9,0,1,1,4,6,7,0,0,0,0,0,0,0,0,27,14.8,0.19,3.9,1,3,2,8,4,9,0,0,0,0,0,0,0,0,13,7.6,0.22,4.5,0,1,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0
3618,2025,1,126,38,25,6,2,6.74,50.0,0.17,31,83.8,0.16,2.9,24,2,3,1,0,0,1,0,0,0,0,0,0,0,21,76.1,0.16,3.0,5,11,0,3,2,0,0,0,0,0,0,0,0,0,19,47.3,0.16,2.8,4,5,4,3,1,2,0,0,0,0,0,0,0,0,21,33.3,0.18,3.3,5,2,5,5,4,0,0,0,0,0,0,0,0,0,15,20.0,0.13,3.7,0,3,3,8,1,0,0,0,0,0,0,0,0,0,19,10.5,0.22,4.2,0,2,2,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0
