racer_id,year,period,race_count,first_count,second_count,finalist_count,championship_count,win_rate,place_rate,avg_start_time,course_1_entry_count,course_1_place_rate,course_1_avg_start_time,course_1_avg_start_order,course_1_1st_count,course_1_2nd_count,course_1_3rd_count,course_1_4th_count,course_1_5th_count,course_1_6th_count,course_1_F_count,course_1_L0_count,course_1_L1_count,course_1_K0_count,course_1_K1_count,course_1_S0_count,course_1_S1_count,course_1_S2_count,course_2_entry_count,course_2_place_rate,course_2_avg_start_time,course_2_avg_start_order,course_2_1st_count,course_2_2nd_count,course_2_3rd_count,course_2_4th_count,course_2_5th_count,course_2_6th_count,course_2_F_count,course_2_L0_count,course_2_L1_count,course_2_K0_count,course_2_K1_count,course_2_S0_count,course_2_S1_count,course_2_S2_count,course_3_entry_count,course_3_place_rate,course_3_avg_start_time,course_3_avg_start_order,course_3_1st_count,course_3_2nd_count,course_3_3rd_count,course_3_4th_count,course_3_5th_count,course_3_6th_count,course_3_F_count,course_3_L0_count,course_3_L1_count,course_3_K0_count,course_3_K1_count,course_3_S0_count,course_3_S1_count,course_3_S2_count,course_4_entry_count,course_4_place_rate,course_4_avg_start_time,course_4_avg_start_order,course_4_1st_count,course_4_2nd_count,course_4_3rd_count,course_4_4th_count,course_4_5th_count,course_4_6th_count,course_4_F_count,course_4_L0_count,course_4_L1_count,course_4_K0_count,course_4_K1_count,course_4_S0_count,course_4_S1_count,course_4_S2_count,course_5_entry_count,course_5_place_rate,course_5_avg_start_time,course_5_avg_start_order,course_5_1st_count,course_5_2nd_count,course_5_3rd_count,course_5_4th_count,course_5_5th_count,course_5_6th_count,course_5_F_count,course_5_L0_count,course_5_L1_count,course_5_K0_count,course_5_K1_count,course_5_S0_count,course_5_S1_count,course_5_S2_count,course_6_entry_count,course_6_place_rate,course_6_avg_start_time,course_6_avg_start_order,course_6_1st_count,course_6_2nd_count,course_6_3rd_count,course_6_4th_count,course_6_5th_count,course_6_6th_count,course_6_F_count,course_6_L0_count,course_6_L1_count,course_6_K0_count,course_6_K1_count,course_6_S0_count,course_6_S1_count,course_6_S2_count,no_course_L0_count,no_course_L1_count,no_course_K0_count,no_course_K1_count
3581,2026,1,108,8,19,1,0,4.66,25.0,0.19,17,58.8,0.16,2.6,5,5,2,1,2,1,1,0,0,0,0,0,0,0,20,25.0,0.22,4.4,2,3,5,3,3,3,0,0,0,0,0,0,1,0,19,15.7,0.21,4.3,0,3,5,4,4,3,0,0,0,0,0,0,0,0,17,29.4,0.16,3.8,0,5,1,8,2,1,0,0,0,0,0,0,0,0,22,18.1,0.19,3.1,1,3,4,7,2,5,0,0,0,0,0,0,0,0,13,0.0,0.18,4.1,0,0,1,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3582,2026,1,134,30,35,3,1,6.07,48.5,0.15,24,83.3,0.16,3.0,12,8,1,0,2,1,0,0,0,0,0,0,0,0,45,40.0,0.16,3.5,7,11,5,6,7,9,0,0,0,0,0,0,0,0,45,46.6,0.14,3.0,7,14,11,7,5,1,0,0,0,0,0,0,0,0,20,30.0,0.17,3.2,4,2,2,3,3,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,2026,1,91,1,11,0,0,3.51,13.1,0.18,14,42.8,0.19,3.5,1,5,2,1,5,0,0,0,0,0,0,0,0,0,14,14.2,0.2,4.6,0,2,2,3,5,2,0,0,0,0,0,0,0,0,15,6.6,0.19,4.1,0,1,2,2,7,3,0,0,0,0,0,0,0,0,19,0.0,0.2,3.6,0,0,1,8,6,4,0,0,0,0,0,0,0,0,14,21.4,0.14,2.9,0,3,0,1,2,8,0,0,0,0,0,0,0,0,15,0.0,0.15,3.0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,2026,1,110,12,19,0,0,4.8,28.1,0.17,16,56.2,0.18,4.2,4,5,0,2,2,3,0,0,0,0,0,0,0,0,24,29.1,0.19,3.8,1,6,4,5,2,6,0,0,0,0,0,0,0,0,20,15.0,0.16,3.5,1,2,4,5,4,4,0,0,0,0,0,0,0,0,16,37.5,0.16,3.1,3,3,5,2,0,3,0,0,0,0,0,0,0,0,23,26.0,0.17,3.6,3,3,2,6,7,2,0,0,0,0,0,0,0,0,11,0.0,0.17,4.3,0,0,4,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0
3587,2026,1,110,9,18,0,0,4.33,24.5,0.17,16,43.7,0.17,2.5,5,2,2,1,3,3,0,0,0,0,0,0,0,0,20,35.0,0.17,3.6,2,5,3,5,3,2,0,0,0,0,0,0,0,0,21,23.8,0.16,3.2,1,4,4,2,7,3,0,0,0,0,0,0,0,0,17,5.8,0.17,3.4,1,0,4,3,4,5,0,0,0,0,0,0,0,0,20,30.0,0.16,3.1,0,6,1,7,3,3,0,0,0,0,0,0,0,0,16,6.2,0.17,3.4,0,1,1,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3589,2026,1,89,6,13,0,0,4.2,21.3,0.16,12,50.0,0.18,3.6,3,3,2,1,1,2,0,0,0,0,0,0,0,0,21,23.8,0.16,3.6,2,3,5,7,3,1,0,0,0,0,0,0,0,0,11,27.2,0.18,4.1,0,3,2,1,2,3,0,0,0,0,0,0,0,0,15,20.0,0.14,2.4,1,2,1,2,4,5,0,0,0,0,0,0,0,0,19,10.5,0.14,2.6,0,2,2,6,4,5,0,0,0,0,0,0,0,0,11,0.0,0.21,4.4,0,0,1,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0
3590,2026,1,142,42,34,4,0,7.04,53.5,0.14,34,82.3,0.13,3.1,22,6,2,1,2,1,0,0,0,0,0,0,0,0,20,45.0,0.13,3.5,4,5,5,2,1,3,0,0,0,0,0,0,0,0,29,58.6,0.12,2.7,8,9,3,4,3,2,0,0,0,0,0,1,0,0,27,48.1,0.12,2.7,3,10,4,5,0,5,0,0,0,0,0,0,0,0,19,31.5,0.15,3.4,4,2,7,0,6,0,0,0,0,0,0,0,0,0,13,23.0,0.17,4.1,1,2,2,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0
3591,2026,1,61,2,5,0,0,3.0,11.4,0.17,9,22.2,0.14,3.2,0,2,0,2,3,2,0,0,0,0,0,0,0,0,12,16.6,0.17,3.7,0,2,2,4,0,4,0,0,0,0,0,0,0,0,11,9.0,0.15,3.1,1,0,1,2,2,5,0,0,0,0,0,0,0,0,11,9.0,0.2,4.7,1,0,0,1,4,4,1,0,0,0,0,0,0,0,11,9.0,0.2,4.0,0,1,0,3,1,6,0,0,0,0,0,0,0,0,7,0.0,0.17,4.1,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
3596,2026,1,93,7,10,0,0,4.47,18.2,0.17,14,57.1,0.18,3.7,5,3,3,1,2,0,0,0,0,0,0,0,0,0,18,22.2,0.18,2.9,2,2,7,3,4,0,0,0,0,0,0,0,0,0,18,16.6,0.15,3.3,0,3,2,6,4,3,0,0,0,0,0,0,0,0,11,18.1,0.17,3.5,0,2,2,3,2,2,0,0,0,0,0,0,0,0,19,0.0,0.18,3.7,0,0,2,8,5,4,0,0,0,0,0,0,0,0,13,0.0,0.19,4.5,0,0,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
3600,2026,1,48,4,7,0,0,4.23,22.9,0.21,7,57.1,0.25,4.1,3,1,0,0,2,1,0,0,0,0,0,0,0,0,8,12.5,0.19,5.4,0,1,1,2,3,1,0,0,0,0,0,0,0,0,10,40.0,0.18,4.3,0,4,1,1,3,1,0,0,0,0,0,1,0,0,9,22.2,0.16,3.9,1,1,2,4,0,1,0,0,0,0,0,0,0,0,3,0.0,0.2,5.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,11,0.0,0.26,4.9,0,0,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0
3602,2026,1,100,15,16,2,0,4.92,31.0,0.18,17,64.7,0.17,3.0,7,4,1,2,3,0,0,0,0,0,0,0,0,0,17,35.2,0.15,3.1,3,3,4,3,3,1,0,0,0,0,0,0,0,0,15,20.0,0.19,3.2,0,3,2,5,2,3,0,0,0,0,0,0,0,0,15,33.3,0.18,3.1,2,3,3,0,4,1,0,0,0,0,0,0,2,0,18,16.6,0.18,3.9,2,1,2,3,4,6,0,0,0,0,0,0,0,0,18,16.6,0.18,4.1,1,2,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0
3604,2026,1,91,7,13,0,0,4.03,21.9,0.2,13,69.2,0.17,3.5,3,6,0,3,1,0,0,0,0,0,0,0,0,0,19,5.2,0.23,5.1,1,0,2,7,7,2,0,0,0,0,0,0,0,0,16,31.2,0.19,4.2,2,3,1,2,4,4,0,0,0,0,0,0,0,0,11,18.1,0.15,2.8,1,1,1,5,3,0,0,0,0,0,0,0,0,0,18,16.6,0.19,4.4,0,3,0,5,7,3,0,0,0,0,0,0,0,0,14,0.0,0.22,5.1,0,0,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3605,2026,1,89,6,19,0,0,4.44,28.0,0.18,14,57.1,0.17,3.2,4,4,1,3,2,0,0,0,0,0,0,1,0,0,14,28.5,0.19,4.3,0,4,0,5,4,1,0,0,0,0,0,0,0,0,17,23.5,0.19,3.8,0,4,2,4,5,2,0,0,0,0,0,0,0,0,12,50.0,0.17,4.1,2,4,1,2,3,0,0,0,0,0,0,0,0,0,21,14.2,0.16,3.3,0,3,3,5,6,4,0,0,0,0,0,0,0,0,11,0.0,0.22,4.8,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,1,0
3606,2026,1,124,23,22,1,0,5.41,36.2,0.18,27,77.7,0.18,3.3,14,7,2,2,1,1,0,0,0,0,0,0,0,0,19,52.6,0.15,3.5,5,5,3,4,0,2,0,0,0,0,0,0,0,0,19,31.5,0.15,3.1,3,3,4,2,5,1,1,0,0,0,0,0,0,0,19,21.0,0.19,3.5,0,4,5,5,1,4,0,0,0,0,0,0,0,0,19,21.0,0.17,3.4,1,3,3,4,5,3,0,0,0,0,0,0,0,0,21,0.0,0.23,4.6,0,0,2,4,7,8,0,0,0,0,0,0,0,0,0,0,0,0
3611,2026,1,101,15,26,3,1,5.98,40.5,0.14,22,81.8,0.15,3.0,10,8,1,2,0,1,0,0,0,0,0,0,0,0,16,43.7,0.15,3.4,2,5,2,4,2,1,0,0,0,0,0,0,0,0,18,55.5,0.14,2.8,2,8,1,4,1,2,0,0,0,0,0,0,0,0,16,25.0,0.13,2.8,0,4,4,5,2,1,0,0,0,0,0,0,0,0,18,5.5,0.14,3.1,1,0,6,4,6,1,0,0,0,0,0,0,0,0,11,9.0,0.14,3.5,0,1,3,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0
3612,2026,1,157,33,40,2,0,6.29,46.5,0.13,35,85.7,0.13,2.7,18,12,1,4,0,0,0,0,0,0,0,0,0,0,36,47.2,0.15,3.0,5,12,9,7,2,1,0,0,0,0,0,0,0,0,30,30.0,0.13,2.8,4,5,9,4,4,4,0,0,0,0,0,0,0,0,32,43.7,0.11,2.4,6,8,7,6,0,5,0,0,0,0,0,0,0,0,19,15.7,0.15,2.8,0,3,3,7,4,2,0,0,0,0,0,0,0,0,5,0.0,0.16,4.2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0
3613,2026,1,133,33,30,5,0,6.34,47.3,0.15,24,70.8,0.15,2.7,15,2,4,1,1,1,0,0,0,0,0,0,0,0,18,72.2,0.16,2.9,10,3,1,0,1,3,0,0,0,0,0,0,0,0,33,45.4,0.15,3.1,5,10,6,6,4,2,0,0,0,0,0,0,0,0,24,41.6,0.13,2.8,2,8,6,2,5,1,0,0,0,0,0,0,0,0,17,41.1,0.13,3.5,1,6,1,5,4,0,0,0,0,0,0,0,0,0,17,5.8,0.15,3.2,0,1,1,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0
3614,2026,1,114,13,19,0,0,4.46,28.0,0.16,19,63.1,0.15,2.8,7,5,2,2,1,2,0,0,0,0,0,0,0,0,20,25.0,0.17,3.2,0,5,4,3,3,5,0,0,0,0,0,0,0,0,21,28.5,0.17,2.8,4,2,4,3,6,2,0,0,0,0,0,0,0,0,17,29.4,0.15,3.1,1,4,2,2,6,2,0,0,0,0,0,0,0,0,20,15.0,0.16,3.4,0,3,1,2,7,7,0,0,0,0,0,0,0,0,17,5.8,0.17,4.5,1,0,0,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3615,2026,1,129,12,25,0,0,4.74,28.6,0.16,18,77.7,0.15,3.1,7,7,2,1,0,1,0,0,0,0,0,0,0,0,25,32.0,0.17,3.2,1,7,5,7,4,1,0,0,0,0,0,0,0,0,25,28.0,0.15,3.4,1,6,4,4,6,4,0,0,0,0,0,0,0,0,23,26.0,0.17,2.9,2,4,3,7,6,1,0,0,0,0,0,0,0,0,22,9.0,0.14,3.8,1,1,2,6,5,7,0,0,0,0,0,0,0,0,16,0.0,0.18,4.6,0,0,2,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3616,2026,1,102,16,20,0,0,5.32,35.2,0.16,16,75.0,0.16,2.6,8,4,1,1,2,0,0,0,0,0,0,0,0,0,16,37.5,0.17,3.6,1,5,1,3,4,2,0,0,0,0,0,0,0,0,23,34.7,0.14,3.4,4,4,5,3,4,3,0,0,0,0,0,0,0,0,17,35.2,0.17,2.9,2,4,6,3,2,0,0,0,0,0,0,0,0,0,16,12.5,0.16,3.2,1,1,4,3,4,3,0,0,0,0,0,0,0,0,14,14.2,0.16,3.6,0,2,1,2,6,3,0,0,0,0,0,0,0,0,0,0,1,0
3617,2026,1,110,10,14,0,0,3.45,21.8,0.18,15,60.0,0.17,4.2,6,3,0,1,1,4,0,0,0,0,0,0,0,0,18,11.1,0.2,4.4,0,2,1,3,7,5,0,0,0,0,0,0,0,0,20,30.0,0.16,3.4,2,4,1,2,5,6,0,0,0,0,0,0,0,0,23,26.0,0.17,3.5,2,4,0,5,4,8,0,0,0,0,0,0,0,0,19,5.2,0.18,3.6,0,1,1,3,3,11,0,0,0,0,0,0,0,0,15,0.0,0.21,4.1,0,0,0,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0
3618,2026,1,111,28,20,2,0,6.4,43.2,0.16,23,78.2,0.15,3.3,16,2,3,1,1,0,0,0,0,0,0,0,0,0,16,62.5,0.15,3.1,3,7,4,1,0,1,0,0,0,0,0,0,0,0,20,45.0,0.13,2.7,3,6,4,3,3,1,0,0,0,0,0,0,0,0,19,36.8,0.15,3.3,4,3,5,4,2,1,0,0,0,0,0,0,0,0,18,11.1,0.2,3.4,1,1,4,7,1,4,0,0,0,0,0,0,0,0,15,13.3,0.19,4.1,1,1,3,5,2,2,0,0,0,0,0,0,1,0,0,0,0,0
3619,2026,1,119,18,21,0,0,5.21,32.7,0.18,21,76.1,0.17,3.7,10,6,1,2,2,0,0,0,0,0,0,0,0,0,25,36.0,0.18,4.2,3,6,8,3,3,2,0,0,0,0,0,0,0,0,20,30.0,0.19,4.3,2,4,3,5,5,1,0,0,0,0,0,0,0,0,15,20.0,0.18,4.4,2,1,4,4,1,3,0,0,0,0,0,0,0,0,18,22.2,0.2,4.9,0,4,1,8,2,3,0,0,0,0,0,0,0,0,20,5.0,0.19,4.8,1,0,2,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0
3620,2026,1,100,10,18,1,0,4.64,28.0,0.17,15,66.6,0.17,3.4,7,3,1,2,2,0,0,0,0,0,0,0,0,0,21,38.1,0.19,4.3,1,7,2,4,3,4,0,0,0,0,0,0,0,0,17,5.8,0.18,3.9,1,0,4,6,3,3,0,0,0,0,0,0,0,0,20,35.0,0.15,3.4,1,6,3,3,3,4,0,0,0,0,0,0,0,0,16,12.5,0.18,3.4,0,2,2,4,5,3,0,0,0,0,0,1,0,0,9,0.0,0.19,4.0,0,0,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,2
3621,2026,1,119,15,20,1,0,5.13,29.4,0.18,22,77.2,0.18,2.5,13,4,2,3,0,0,0,0,0,0,0,0,0,0,15,33.3,0.2,4.1,0,5,4,2,3,1,0,0,0,0,0,0,0,0,22,18.1,0.19,3.7,1,3,7,4,4,3,0,0,0,0,0,0,0,0,21,33.3,0.15,3.0,1,6,5,4,2,3,0,0,0,0,0,0,0,0,17,5.8,0.14,2.7,0,1,2,9,2,3,0,0,0,0,0,1,0,0,22,4.5,0.2,5.1,0,1,3,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0
3623,2026,1,122,43,40,8,1,7.35,68.0,0.14,34,88.2,0.13,2.7,25,5,2,0,0,2,0,0,0,0,0,0,0,0,75,57.3,0.14,2.7,14,29,8,4,10,9,1,1,0,0,0,0,0,0,13,76.9,0.14,2.4,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3627,2026,1,132,18,34,1,0,5.63,39.3,0.18,25,80.0,0.17,3.2,10,10,3,1,0,1,0,0,0,0,0,0,0,0,25,36.0,0.2,3.9,1,8,5,2,4,5,0,0,0,0,0,0,0,0,28,35.7,0.16,3.6,2,8,7,6,3,2,0,0,0,0,0,0,0,0,32,31.2,0.18,3.3,4,6,8,5,6,3,0,0,0,0,0,0,0,0,13,23.0,0.19,3.5,1,2,3,2,3,2,0,0,0,0,0,0,0,0,9,0.0,0.22,4.4,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0
3629,2026,1,135,27,34,4,1,6.14,45.1,0.14,27,77.7,0.14,2.9,16,5,4,0,1,1,0,0,0,0,0,0,0,0,24,33.3,0.14,3.0,1,7,8,6,2,0,0,0,0,0,0,0,0,0,27,48.1,0.12,2.1,5,8,4,4,4,2,0,0,0,0,0,0,0,0,27,48.1,0.14,2.0,3,10,4,5,5,0,0,0,0,0,0,0,0,0,18,27.7,0.13,1.9,2,3,2,1,9,1,0,0,0,0,0,0,0,0,12,8.3,0.18,3.2,0,1,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0
3630,2026,1,47,3,3,0,0,3.38,12.7,0.17,8,25.0,0.16,3.1,2,0,3,1,1,1,0,0,0,0,0,0,0,0,7,14.2,0.16,3.4,1,0,0,1,3,2,0,0,0,0,0,0,0,0,8,37.5,0.18,3.6,0,3,0,1,0,4,0,0,0,0,0,0,0,0,7,0.0,0.16,2.4,0,0,0,1,1,5,0,0,0,0,0,0,0,0,8,0.0,0.2,4.4,0,0,1,2,5,0,0,0,0,0,0,0,0,0,9,0.0,0.17,2.2,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0
3631,2026,1,66,3,7,0,0,3.5,15.1,0.15,8,75.0,0.16,4.0,3,3,0,0,1,0,1,1,0,0,0,0,0,0,12,8.3,0.16,4.1,0,1,1,2,3,5,0,0,0,0,0,0,0,0,9,0.0,0.11,2.4,0,0,3,3,2,1,0,0,0,0,0,0,0,0,11,18.1,0.15,3.6,0,2,1,2,2,4,0,0,0,0,0,0,0,0,14,0.0,0.14,3.1,0,0,3,1,5,5,0,0,0,0,0,0,0,0,12,8.3,0.16,3.2,0,1,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0
3635,2026,1,122,14,21,1,0,4.99,28.6,0.16,21,76.1,0.15,2.8,7,9,0,1,0,4,0,0,0,0,0,0,0,0,18,27.7,0.15,2.4,1,4,9,2,1,1,0,0,0,0,0,0,0,0,17,52.9,0.12,2.9,5,4,1,1,4,2,0,0,0,0,0,0,0,0,15,20.0,0.14,3.1,0,3,5,5,0,2,0,0,0,0,0,0,0,0,22,9.0,0.15,3.1,1,1,6,4,4,6,0,0,0,0,0,0,0,0,29,0.0,0.2,4.7,0,0,8,5,4,12,0,0,0,0,0,0,0,0,0,0,0,0
3637,2026,1,107,8,14,0,0,4.34,20.5,0.18,16,43.7,0.17,3.1,3,4,4,1,2,2,0,0,0,0,0,0,0,0,17,23.5,0.19,4.4,2,2,3,3,4,3,0,0,0,0,0,0,0,0,22,18.1,0.16,3.2,1,3,3,4,5,6,0,0,0,0,0,0,0,0,18,27.7,0.18,3.3,2,3,3,3,4,3,0,0,0,0,0,0,0,0,22,4.5,0.18,3.7,0,1,9,3,8,1,0,0,0,0,0,0,0,0,12,8.3,0.18,4.5,0,1,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0
3641,2026,1,121,24,26,1,1,5.83,41.3,0.16,24,66.6,0.15,3.0,11,5,2,3,1,2,0,0,0,0,0,0,0,0,22,45.4,0.17,3.7,3,7,6,1,5,0,0,0,0,0,0,0,0,0,19,42.1,0.15,3.3,3,5,4,5,1,1,0,0,0,0,0,1,0,0,23,43.4,0.17,3.0,6,4,3,5,2,3,0,0,0,0,0,0,0,0,19,10.5,0.18,2.9,1,1,4,2,6,5,0,0,0,0,0,0,0,0,14,28.5,0.14,3.4,0,4,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3642,2026,1,92,7,9,0,0,3.93,17.3,0.17,11,54.5,0.16,3.5,3,3,1,2,1,0,0,0,0,0,0,0,1,0,20,20.0,0.16,2.9,0,4,4,5,6,1,0,0,0,0,0,0,0,0,13,23.0,0.15,2.8,2,1,1,2,5,2,0,0,0,0,0,0,0,0,18,5.5,0.17,3.3,0,1,2,6,7,2,0,0,0,0,0,0,0,0,18,11.1,0.18,3.6,2,0,2,3,6,5,0,0,0,0,0,0,0,0,12,0.0,0.19,3.8,0,0,1,2,5,4,0,0,0,0,0,0,0,0,0,0,3,0
3643,2026,1,118,13,20,0,0,5.06,27.9,0.17,23,69.5,0.17,2.8,9,7,5,1,1,0,0,0,0,0,0,0,0,0,16,25.0,0.19,4.1,1,3,3,4,3,2,0,0,0,0,0,0,0,0,21,19.0,0.17,3.9,1,3,6,3,7,1,0,0,0,0,0,0,0,0,16,31.2,0.16,3.3,2,3,5,3,3,0,0,0,0,0,0,0,0,0,22,13.6,0.15,3.7,0,3,5,7,5,2,0,0,0,0,0,0,0,0,20,5.0,0.18,4.4,0,1,0,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0
3644,2026,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3645,2026,1,55,4,14,1,1,5.35,32.7,0.14,8,37.5,0.11,1.9,1,2,1,3,0,1,0,0,0,0,0,0,0,0,13,23.0,0.15,3.6,2,1,3,2,2,3,0,0,0,0,0,0,0,0,9,44.4,0.17,3.6,1,3,2,1,1,1,0,0,0,0,0,0,0,0,9,66.6,0.14,2.1,0,6,2,1,0,0,0,0,0,0,0,0,0,0,8,12.5,0.14,3.5,0,1,1,5,0,1,0,0,0,0,0,0,0,0,8,12.5,0.13,3.1,0,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
3647,2026,1,95,6,12,0,0,4.05,18.9,0.19,15,33.3,0.19,3.4,1,4,3,4,1,1,1,0,0,0,0,0,0,0,17,5.8,0.17,3.6,0,1,5,1,4,6,0,0,0,0,0,0,0,0,16,31.2,0.17,3.1,1,4,1,3,4,3,0,0,0,0,0,0,0,0,15,20.0,0.16,3.9,2,1,0,6,2,4,0,0,0,0,0,0,0,0,18,16.6,0.2,4.3,2,1,4,5,4,2,0,0,0,0,0,0,0,0,14,7.1,0.24,4.8,0,1,1,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0
3652,2026,1,90,6,7,0,0,3.27,14.4,0.18,12,58.3,0.14,2.6,4,3,1,1,3,0,0,0,0,0,0,0,0,0,19,15.7,0.16,4.0,0,3,1,7,6,2,0,0,0,0,0,0,0,0,18,5.5,0.16,3.4,0,1,2,4,2,9,0,0,0,0,0,0,0,0,15,13.3,0.17,3.5,2,0,1,2,2,8,0,0,0,0,0,0,0,0,20,0.0,0.23,4.3,0,0,1,2,9,8,0,0,0,0,0,1,0,0,6,0.0,0.25,4.5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
3653,2026,1,88,7,10,0,0,4.11,19.3,0.18,14,57.1,0.16,3.5,5,3,0,2,4,0,0,0,0,0,0,0,0,0,17,17.6,0.2,4.2,1,2,4,3,2,5,0,0,0,0,0,0,0,0,15,13.3,0.16,3.7,0,2,1,3,8,1,0,0,0,0,0,0,0,0,13,23.0,0.21,4.0,1,2,3,3,2,2,0,0,0,0,0,1,0,0,13,7.6,0.17,4.0,0,1,1,8,1,2,0,0,0,0,0,0,0,0,16,0.0,0.19,4.6,0,0,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3654,2026,1,113,37,29,5,0,7.09,58.4,0.15,26,69.2,0.18,3.7,17,1,2,1,5,0,0,0,0,0,0,0,0,0,21,57.1,0.15,3.7,5,7,5,1,2,1,0,0,0,0,0,0,0,0,15,46.6,0.15,3.2,0,7,5,2,0,1,0,0,0,0,0,0,0,0,23,69.5,0.12,2.2,10,6,1,1,3,1,1,0,0,0,0,0,0,0,21,52.3,0.17,3.3,5,6,5,2,2,0,0,0,0,0,0,0,0,1,7,28.5,0.12,2.4,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3655,2026,1,129,24,23,0,0,5.53,36.4,0.17,28,82.1,0.19,3.8,18,5,3,1,0,1,0,0,0,0,0,0,0,0,21,33.3,0.19,3.9,0,7,7,0,2,5,0,0,0,0,0,0,0,0,23,47.8,0.16,2.9,5,6,5,4,1,2,0,0,0,0,0,0,0,0,25,12.0,0.16,3.6,0,3,7,5,8,2,0,0,0,0,0,0,0,0,19,15.7,0.18,3.6,1,2,3,5,3,5,0,0,0,0,0,1,0,0,13,0.0,0.17,4.1,0,0,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3656,2026,1,113,10,28,1,0,5.18,33.6,0.16,16,56.2,0.17,3.8,5,4,3,1,3,0,0,0,0,0,0,0,0,0,17,35.2,0.16,3.5,0,6,3,4,2,2,0,0,0,0,0,0,0,0,23,52.1,0.15,2.8,1,11,4,3,4,0,0,0,0,0,0,0,0,0,23,17.3,0.16,3.1,2,2,6,5,8,0,0,0,0,0,0,0,0,0,21,23.8,0.15,3.6,2,3,6,1,7,2,0,0,0,0,0,0,0,0,13,15.3,0.17,3.8,0,2,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0
3659,2026,1,92,9,25,0,0,5.32,36.9,0.17,14,78.5,0.15,3.5,5,6,3,0,0,0,0,0,0,0,0,0,0,0,20,55.0,0.15,2.3,0,11,3,2,3,0,1,0,0,0,0,0,0,0,12,25.0,0.17,3.4,1,2,3,2,2,2,0,0,0,0,0,0,0,0,11,54.5,0.15,3.1,2,4,2,2,0,1,0,0,0,0,0,1,0,0,21,9.5,0.18,3.6,1,1,5,3,4,7,0,0,0,0,0,0,0,0,14,7.1,0.19,4.5,0,1,2,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0
